id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,toxic,severe_toxic,subjectivity
27490392232.0,27490392232.0,2010-10-16 07:59:52 Malay Peninsula Standard Time,10/16/2010,7:59:52,800,17549788.0,jquess,J Quess,,RT @vspinkgirl: My older nephew got expelled from school for defending my younger nephew against a bully. But (cont)  http://tl.gd/6gfnfl,en,"[{'screen_name': 'vspinkgirl', 'name': 'vspinkgirl', 'id': '1007656334505009153'}]",[],[],0,0,0,[],[],https://twitter.com/JQuess/status/27490392232,False,,0,,,,,,,,[],,,,,0,0,0
27490376028.0,27490376028.0,2010-10-16 07:59:38 Malay Peninsula Standard Time,10/16/2010,7:59:38,800,185027140.0,brigidamack,Brigida Mack,,"Wow, what a fortune! #goodomen  http://plixi.com/p/50872505",en,[],[],[],0,0,0,['goodomen'],[],https://twitter.com/BrigidaMack/status/27490376028,False,,0,,,,,,,,[],,,,,0,0,1
1800585383.0,1800585383.0,2009-05-15 07:58:41 Malay Peninsula Standard Time,5/15/2009,7:58:41,800,39137209.0,caramelprize09,Abi Ibitoye,,Oh...aint life funny? All of a sudden av bcme cntre of attention 4rm 6 guys!!! Wats a girl to do.... reali am loving it... Bring more on.,en,[],[],[],0,0,0,[],[],https://twitter.com/caramelprize09/status/1800585383,False,,0,,,,,,,,[],,,,,0,0,1
27490381742.0,27490381742.0,2010-10-16 07:59:43 Malay Peninsula Standard Time,10/16/2010,7:59:43,800,22235132.0,notthadesigner,Armani,,"Oh of course! When money is the tightest I've Ever had it, I get a flat to perk up the mood. -_-",en,[],[],[],0,0,0,[],[],https://twitter.com/NotThaDesigner/status/27490381742,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:44 Malay Peninsula Standard Time,11/19/2018,7:59:44,800,728461741.0,frackfreefylde,Frack Free Fylde,,"Big Oil is currently hooked up to a fire hydrant (3500 block of Ventura Ave.) taking water from the last little bit of Lake Casitas that is left, during Severe Drought restrictions, currently at a desperate 30%...  https://t.co/VWFOlCv7fy",en,[],['https://www.facebook.com/FrackFreeFylde/posts/2160510277333937'],[],0,0,0,[],[],https://twitter.com/FrackFreeFylde/status/1064307196002017282,False,,0,,,,,,,,[],,,,,0,0,0
27490384438.0,27490384438.0,2010-10-16 07:59:45 Malay Peninsula Standard Time,10/16/2010,7:59:45,800,143887599.0,sedonalace,Sedona Lace,,Link for BLogTV!!!  http://bit.ly/cynNNE Just give me a few more minsss!!,en,[],[],[],0,0,0,[],[],https://twitter.com/SedonaLace/status/27490384438,False,,0,,,,,,,,[],,,,,0,0,0
1800591669.0,1800591669.0,2009-05-15 07:59:27 Malay Peninsula Standard Time,5/15/2009,7:59:27,800,7177322.0,maccam912,Matt Koski,,32 caches found. Were on a roll!,en,[],[],[],0,0,0,[],[],https://twitter.com/maccam912/status/1800591669,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:43 Malay Peninsula Standard Time,11/19/2018,7:59:43,800,1.04e+18,cvinimachado,Caio Machado,,"I just became a charter subscriber to the new Criterion Channel, launching spring 2019!  https://t.co/jtuUzCpm30",en,[],['https://www.criterion.com/channel'],[],0,0,0,[],[],https://twitter.com/cvinimachado/status/1064307192466194432,False,,0,,,,,,,,[],,,,,0,0,0
1800595428.0,1799567933.0,2009-05-15 07:59:53 Malay Peninsula Standard Time,5/15/2009,7:59:53,800,33765479.0,lukepascoe,Luke Pascoe,,@THErealDVORAK I had to reluctantly shut down a Debian Linux server with &gt;1000 days uptime recently. Power supply issues.,en,[],[],[],0,0,0,[],[],https://twitter.com/lukepascoe/status/1800595428,False,,0,,,,,,,,[],,,,,0,0,1
1.06e+18,1.06e+18,2018-11-19 07:59:51 Malay Peninsula Standard Time,11/19/2018,7:59:51,800,23949754.0,toshstrash,Tosh,,"I am a sun worshiper, I’ll take it anyway I can get and here on this early Sunday morning, through a window will do! Enjoy the sun today friends!                     Awesome new tee shirt shout out to Sparks of Love and Ginger! #StrongAsAMotha #SunSunMrGoldenSun #ToshTaylor  https://t.co/95V6jnOQQD",en,[],[],['https://pbs.twimg.com/media/DsUtxzyUcAA4iuQ.jpg'],0,0,3,"['strongasamotha', 'sunsunmrgoldensun', 'toshtaylor']",[],https://twitter.com/ToshsTrash/status/1064307229065601024,False,,1,https://pbs.twimg.com/media/DsUtxzyUcAA4iuQ.jpg,,,,,,,[],,,,,0,0,0
27490393958.0,27490393958.0,2010-10-16 07:59:53 Malay Peninsula Standard Time,10/16/2010,7:59:53,800,40723091.0,harrison314,Harrison Bradlow,,"No more twitter for a few hours, lest I be spoiled by #Smallville200 chatter!",en,[],[],[],0,0,0,['smallville200'],[],https://twitter.com/Harrison314/status/27490393958,False,,0,,,,,,,,[],,,,,0,0,0
27490395780.0,27490395780.0,2010-10-16 07:59:54 Malay Peninsula Standard Time,10/16/2010,7:59:54,800,28219407.0,saxy15,Brooke Brown,,I want #beatcancer with a stick!,en,[],[],[],0,0,0,['beatcancer'],[],https://twitter.com/saxy15/status/27490395780,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:59 Malay Peninsula Standard Time,11/19/2018,7:59:59,800,1021112533.0,rblakejacobs,RBJ,,Texas state fired their coach. I’ll be waiting for a phone call to fill the vacant position.,en,[],[],[],0,0,3,[],[],https://twitter.com/rblakejacobs/status/1064307262833999872,False,,0,,,,,,,,[],,,,,0,0,0
1800593944.0,1800593944.0,2009-05-15 07:59:43 Malay Peninsula Standard Time,5/15/2009,7:59:43,800,25155504.0,ghosttowncr,Ghost Town Coffee,,@SolaCafe has a Friday morning stop for Bike to Work Week.  The weather is supposed to be better.,en,[],[],[],0,0,0,[],[],https://twitter.com/GhostTownCR/status/1800593944,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:44 Malay Peninsula Standard Time,11/19/2018,7:59:44,800,8.22e+17,mvp_sportspicks,MVP Picks,,I have three different Apps all have a different score lmao,en,[],[],[],2,0,0,[],[],https://twitter.com/MVP_SportsPicks/status/1064307199403597824,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:44 Malay Peninsula Standard Time,11/19/2018,7:59:44,800,153630738.0,just_jdreaming,abolish the police,,We live in a society,en,[],[],[],0,0,0,[],[],https://twitter.com/Just_JDreaming/status/1064307196786290688,False,,0,,,,,,,,[],,,,,0,0,0
7.81e+17,7.81e+17,2016-09-29 07:59:57 Malay Peninsula Standard Time,9/29/2016,7:59:57,800,40342396.0,ketagoesglobal,True Blue Patriot,,It's not nice to distract a man who's getting his exercise ... 😂  https://t.co/wiYUGUK4xR,en,[],['https://twitter.com/CnoirBlaque/status/780971566339284993'],[],0,1,1,[],[],https://twitter.com/ketagoesglobal/status/781282327410466816,False,https://twitter.com/CnoirBlaque/status/780971566339284993,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:50 Malay Peninsula Standard Time,11/19/2018,7:59:50,800,2830522731.0,kllyseveride,⛅️alex,,@beckysbalboa @AnnetteReid24 pls be proud of me I damn near had a heart attack running back to my room from the dining hall just to make it in time to watch survivor series,en,"[{'screen_name': 'annettereid24', 'name': '💕✨', 'id': '2828105347'}]",[],[],1,0,1,[],[],https://twitter.com/kllyseveride/status/1064307221050376193,False,,0,,,,,,,,[],,,,,0,0,1
27490378138.0,27490378138.0,2010-10-16 07:59:40 Malay Peninsula Standard Time,10/16/2010,7:59:40,800,84843156.0,svanness24,Saskia Van Ness,,Roasted Veal Shanks with Rosemary Recipe at Epicuriouscom: Find the recipe for Roasted Veal Shanks with Rosemary a...  http://bit.ly/8YQQf2,en,[],[],[],0,0,0,[],[],https://twitter.com/svanness24/status/27490378138,False,,0,,,,,,,,[],,,,,0,0,0
27490370461.0,27490370461.0,2010-10-16 07:59:34 Malay Peninsula Standard Time,10/16/2010,7:59:34,800,196842469.0,black_gambit3,Entrepreneur E,,"""@Key_low_low: I have come to the conclusion that I have no life! Lls""&lt;-you'll be aight that's just a moment every1 has in life",en,[],[],[],0,0,0,[],[],https://twitter.com/Black_Gambit3/status/27490370461,False,,0,,,,,,,,[],,,,,0,0,0
1800585398.0,1800564684.0,2009-05-15 07:58:41 Malay Peninsula Standard Time,5/15/2009,7:58:41,800,28221986.0,jakeleblanc,Jake Leblanc,,@Davishorgan clearly they messed up a lot that's why there are so many. :P,en,[],[],[],0,0,0,[],[],https://twitter.com/JakeLeBlanc/status/1800585398,False,,0,,,,,,,,[],,,,,0,0,0
1800595985.0,1800595985.0,2009-05-15 07:59:57 Malay Peninsula Standard Time,5/15/2009,7:59:57,800,15504062.0,redarmadillo,Kevin K,,Hah! I got a seat by my gate with a power outlet! That means I'm stumbling the Internet for the next 2 hours! :),en,[],[],[],0,0,0,[],[],https://twitter.com/redarmadillo/status/1800595985,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:47 Malay Peninsula Standard Time,11/19/2018,7:59:47,800,18563318.0,heffery,Jeff,,@dmac1043 That and incompetent coaching. Which is a weekly occurrence.,en,[],[],[],0,0,1,[],[],https://twitter.com/heffery/status/1064307210371588096,False,,0,,,,,,,,"[{'screen_name': 'dmac1043', 'name': 'Darren McKee', 'id': '57483040'}]",,,,,0,0,0
27490373645.0,27490373645.0,2010-10-16 07:59:36 Malay Peninsula Standard Time,10/16/2010,7:59:36,800,33556130.0,specialagentcs,Angie🌎🐐🌈,,"@titojackson5 Have a great one Tito, I love you more!! @titojackson5",en,"[{'screen_name': 'titojackson5', 'name': 'tito jackson', 'id': '94636858'}]",[],[],0,0,0,[],[],https://twitter.com/SpecialAgentCS/status/27490373645,False,,0,,,,,,,,[],,,,,0,0,1
1800592687.0,1800592687.0,2009-05-15 07:59:34 Malay Peninsula Standard Time,5/15/2009,7:59:34,800,30451280.0,flwrwtchr,Lesia Lennex,,"Preschool graduation. Just like the big leagues, the kids walk across the stage and receive a diploma :&gt;",en,[],[],[],0,0,0,[],[],https://twitter.com/flwrwtchr/status/1800592687,False,,0,,,,,,,,[],,,,,0,0,0
7.81e+17,7.81e+17,2016-09-29 07:59:46 Malay Peninsula Standard Time,9/29/2016,7:59:46,800,2385885674.0,grloftheyearr,jenie 🍀,,Brb going to go throw myself off a cliff,en,[],[],[],0,0,0,[],[],https://twitter.com/grloftheyearr/status/781282285073018880,False,,0,,,,,,,,[],,,,,0,0,0
1800585136.0,1800558289.0,2009-05-15 07:58:39 Malay Peninsula Standard Time,5/15/2009,7:58:39,800,27761945.0,mikefromqueeens,Michael B.,,@jAzMiNeReNee Take a Pic!,en,[],[],[],0,0,0,[],[],https://twitter.com/MikeFromQueeens/status/1800585136,False,,0,,,,,,,,[],,,,,0,0,0
7.81e+17,7.81e+17,2016-09-29 07:59:47 Malay Peninsula Standard Time,9/29/2016,7:59:47,800,1186328480.0,orangewood44,RJ Wood,,Drinking a HopDevil by @VictoryBeer -  https://t.co/EDFC6a5XWK,en,"[{'screen_name': 'victorybeer', 'name': 'victory brewing co.', 'id': '31423761'}]",['http://untp.beer/s/c365476878'],[],0,0,0,[],[],https://twitter.com/orangewood44/status/781282286222372864,False,,0,,,,,,,,[],,,,,0,0,0
27490395116.0,27490395116.0,2010-10-16 07:59:54 Malay Peninsula Standard Time,10/16/2010,7:59:54,800,18921658.0,honey624,Honey624LC,,"Support #Halloween Hat Confused, add a #twibbon to your avatar now! -  http://twb.ly/8WXH25",en,[],[],[],0,0,0,"['halloween', 'twibbon']",[],https://twitter.com/honey624/status/27490395116,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:52 Malay Peninsula Standard Time,11/19/2018,7:59:52,800,7.64e+17,i_am_madmonkey,tony,,@SMii7Y You gotta realize it’s hard to find a crew to role with,en,[],[],[],1,0,4,[],[],https://twitter.com/I_AM_MADMONKEY/status/1064307233020932096,False,,0,,,,,,,,"[{'screen_name': 'SMii7Y', 'name': 'SMii7Y', 'id': '361084191'}]",,,,,0,0,0
27490400452.0,27490400452.0,2010-10-16 07:59:58 Malay Peninsula Standard Time,10/16/2010,7:59:58,800,142654182.0,bitterroyalty,Bree,,@_Dawanaa A tatt on my hip a biqqass butterfly,en,[],[],[],0,0,0,[],[],https://twitter.com/BitterRoyalty/status/27490400452,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:46 Malay Peninsula Standard Time,11/19/2018,7:59:46,800,9.77e+17,unediteddiary,manymoons,,YOOO IM HOLLERIN. “I feel like it’s gonna be a problem for me” Nigga Whet?!,en,[],[],[],1,0,3,[],[],https://twitter.com/UneditedDiary/status/1064307205992865793,False,https://twitter.com/le_debut/status/1064261834243481601,0,,,,,,,,[],,,,,0,0,0
27490396549.0,27489961643.0,2010-10-16 07:59:55 Malay Peninsula Standard Time,10/16/2010,7:59:55,800,42507959.0,sea_sky,sea,,"@pumpkin_taffy Good morning, taffy. Thank you! I had a relaxing night. And had a good sleep. How were you? You had a sound sleep? ^^",en,[],[],[],0,0,0,[],[],https://twitter.com/sea_sky/status/27490396549,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:51 Malay Peninsula Standard Time,11/19/2018,7:59:51,800,53692564.0,jsmooth07,J. Smooth,,Just got a limited #Manifest sticker. Get yours:  https://t.co/nq1XzZsZJ4! @NBCManifest via @TelfieApp #Telfie  https://t.co/6Y3qRUcm3N,en,"[{'screen_name': 'nbcmanifest', 'name': 'manifest', 'id': '956049644177494017'}, {'screen_name': 'telfieapp', 'name': 'telfie', 'id': '7885972'}]","['http://go.telfie.com/download-telfie', 'http://telfie.co/zniacj']",[],0,0,0,"['manifest', 'telfie']",[],https://twitter.com/jsmooth07/status/1064307226314190848,False,,0,,,,,,,,[],,,,,0,0,0
7.81e+17,7.81e+17,2016-09-29 07:59:46 Malay Peninsula Standard Time,9/29/2016,7:59:46,800,1225594069.0,mindy_bartleson,Mindy Bartleson,,I'm honored to be a co-captain today for @BeyondType1's #RevlonMillion- because #mentalhealth matters.  https://t.co/Ij4oHJG2Jz,en,"[{'screen_name': 'beyondtype1', 'name': 'beyond type 1', 'id': '2910393595'}]",['https://beyondtype1.org/revlonandbeyond-million-dollar-challenge/'],[],0,2,3,"['revlonmillion', 'mentalhealth']",[],https://twitter.com/mindy_bartleson/status/781282281805709312,False,,0,,,,,,,,[],,,,,0,0,1
7.81e+17,7.81e+17,2016-09-29 07:59:53 Malay Peninsula Standard Time,9/29/2016,7:59:53,800,2253066469.0,walter_hellums,Walter Hellums,,"@HillaryClinton @FLOTUS If a candidate regularly lies, then that's who she, and he, is. #WeAreScrewed2016",en,[],[],[],0,0,0,['wearescrewed2016'],[],https://twitter.com/walter_hellums/status/781282310960316416,False,,0,,,,,,,,"[{'screen_name': 'HillaryClinton', 'name': 'Hillary Clinton', 'id': '1339835893'}, {'screen_name': 'FLOTUS', 'name': 'Jill Biden', 'id': '1349154719386775552'}]",,,,,0,0,0
7.81e+17,7.81e+17,2016-09-29 07:59:53 Malay Peninsula Standard Time,9/29/2016,7:59:53,800,344498424.0,_dzhane,Pretty Press’D,,After a while things get old no matter how fun it is in the beginning.,en,[],[],[],0,0,0,[],[],https://twitter.com/_DZHANE/status/781282313749528576,False,,0,,,,,,,,[],,,,,0,0,0
1800591971.0,1800591971.0,2009-05-15 07:59:29 Malay Peninsula Standard Time,5/15/2009,7:59:29,800,15435037.0,sylenc,Jessy with a Why,,I'm going to go curl up with a book until I'm sane again.,en,[],[],[],0,0,0,[],[],https://twitter.com/sylenc/status/1800591971,False,,0,,,,,,,,[],,,,,0,0,0
7.81e+17,7.81e+17,2016-09-29 07:59:57 Malay Peninsula Standard Time,9/29/2016,7:59:57,800,4834055314.0,acentricmag,Acentric Magazine,,".@DGDtheband have released a new music video for ""Young Robot"" off their upcoming album ""Mothership."" Check it out:  https://t.co/efbYKer6JS",en,"[{'screen_name': 'dgdtheband', 'name': 'dance gavin dance', 'id': '39360904'}]",['http://acentricmagazine.com/dance-gavin-dance-release-young-robot-music-video-mothership-lp-out-october-7-on-rise-records/'],[],0,1,1,[],[],https://twitter.com/acentricmag/status/781282330392559616,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:52 Malay Peninsula Standard Time,11/19/2018,7:59:52,800,37815004.0,shawn_kessler,Shawn Kessler,,"@sgirl73 We need a new medical/training staff, new coordinators, and quite possibly... a new coach. This is embarrassing.",en,[],[],[],1,0,1,[],[],https://twitter.com/Shawn_Kessler/status/1064307233192849408,False,,0,,,,,,,,"[{'screen_name': 'sgirl73', 'name': 'Stephanie Ruggeri', 'id': '17783662'}]",,,,,0,0,1
1800589300.0,1800589300.0,2009-05-15 07:59:09 Malay Peninsula Standard Time,5/15/2009,7:59:09,800,40104535.0,silucey,Simon Lucey,,is considering a third dinner...,en,[],[],[],0,0,0,[],[],https://twitter.com/SiLucey/status/1800589300,False,,0,,,,,,,,[],,,,,0,0,0
27490376614.0,27490376614.0,2010-10-16 07:59:39 Malay Peninsula Standard Time,10/16/2010,7:59:39,800,42878208.0,anthykrsndj,Anthy Kresnadjaja,,RT @vindiraputri: Happy Born-day cutie greenie lover @Maullidi hope u'll be more mature&helpful to me in practice stuff..have a blast dear,en,"[{'screen_name': 'vindiraputri', 'name': 'vindira putri', 'id': '45114118'}]",[],[],0,0,0,[],[],https://twitter.com/anthykrsndj/status/27490376614,False,,0,,,,,,,,[],,,,,0,0,1
27490389951.0,27490389951.0,2010-10-16 07:59:50 Malay Peninsula Standard Time,10/16/2010,7:59:50,800,195128150.0,deutschxlate,de -- en xlations,,A random #deutsch word: 'Inserat (n)' which means ad,en,[],[],[],0,0,0,['deutsch'],[],https://twitter.com/deutschxlate/status/27490389951,False,,0,,,,,,,,[],,,,,0,0,0
1800591274.0,1800591274.0,2009-05-15 07:59:24 Malay Peninsula Standard Time,5/15/2009,7:59:24,800,13752012.0,zamees,Robert Zamees,,just had a great brainstorming session with @bzorr about emotional cause and logical support in a pending @JHGFeed proposal. BAM!,en,"[{'screen_name': 'bzorr', 'name': 'create.', 'id': '3035781'}]",[],[],0,0,0,[],[],https://twitter.com/zamees/status/1800591274,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:51 Malay Peninsula Standard Time,11/19/2018,7:59:51,800,392434822.0,s_dot326,S.Dot,,"@ProFootballTalk Last year has no bearing on this year, that something I’d expect Trump to say. Congrats you’re a special kind of stupid.",en,[],[],[],0,0,0,[],[],https://twitter.com/S_DOT326/status/1064307225580195840,False,,0,,,,,,,,"[{'screen_name': 'ProFootballTalk', 'name': 'ProFootballTalk', 'id': '16672159'}]",,,,,0,0,1
1800593784.0,1800586810.0,2009-05-15 07:59:42 Malay Peninsula Standard Time,5/15/2009,7:59:42,800,763591.0,deanwinchester,Dean Winchester,,"@sammy_ammy_ooh Well, I'm a very interesting subject to study in depth and at great length. ;)",en,[],[],[],0,0,1,[],[],https://twitter.com/deanwinchester/status/1800593784,False,,0,,,,,,,,[],,,,,0,0,0
1800593427.0,1800593427.0,2009-05-15 07:59:40 Malay Peninsula Standard Time,5/15/2009,7:59:40,800,34860575.0,oooosparkly,Christy Pirkle,,"i just got home...i got a ride today, as in, my own vehicle",en,[],[],[],0,0,0,[],[],https://twitter.com/OoooSparkly/status/1800593427,False,,0,,,,,,,,[],,,,,0,0,0
1.06e+18,1.06e+18,2018-11-19 07:59:49 Malay Peninsula Standard Time,11/19/2018,7:59:49,800,268582522.0,jamesdonna30,madonna santiago💚,,Good morning have a nice day God bless 😀 😀😀  #ALDUBStaysForever,en,[],[],[],0,3,0,['aldubstaysforever'],[],https://twitter.com/jamesdonna30/status/1064307217656999936,False,https://twitter.com/metalbeat73/status/1064293934006824960,0,,,,,,,,[],,,,,0,0,0
